step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
1185,1789523346.179,-0.02264319,0.500002,-0.003698337,0,0,-0.002117752,1.978386,0.9495322,-0.005724927,0,0,0.0004882812,0,0.9995117,8.471524,7.59375e-05,-0.0009306157,6.34117e-05,0.00507134,0.517061,0.04114532,88053,0.4908518,500,33.95552
1186,1789523346.746,-0.02257409,0.500002,-0.003560458,0,0,-0.002056675,1.977465,0.9479518,-0.005728857,0,0,0.0004882812,0,0.9995117,8.470801,3.375e-05,0.002905031,5.997404e-05,0.005600947,0.5231261,0.03989077,87301,0.4908697,500,33.94224
1187,1789523347.285,-0.02287668,0.500002,-0.00356292,0,0,-0.002051685,1.978205,0.9528929,-0.005542904,0,0,0.0004882812,0,0.9995117,8.471842,5.0625e-05,-0.003026901,0.0001339266,0.005575073,0.4939301,0.04133892,91826,0.4909872,500,33.95619
1188,1789523347.825,-0.02154869,0.490252,-0.003490553,-8.333334e-05,0,-0.002060605,1.936147,0.9289941,-0.005715292,0,0,0.0005086263,0,0.9994914,8.476348,1e-05,-0.0004023079,0.007622762,0.004974172,0.4956877,0.04107141,91571,0.4911707,495.33,33.63156
1189,1789523348.345,-0.02148994,0.500002,-0.003208933,0,0,-0.001991275,1.974029,0.954111,-0.00649872,0,0,0.0004882812,0,0.9995117,8.483188,3.375e-05,-0.002495126,9.164234e-05,0.004532583,0.4770164,0.03969717,95124,0.4914003,495.33,33.63156
1190,1789523348.875,-0.02148994,0.500002,-0.003208933,0,0,-0.001991275,1.974029,0.954111,-0.00649872,0,0,0.0004882812,0,0.9995117,8.488775,7.59375e-05,-0.001022928,4.452746e-05,0.004532583,0.4852748,0.04130459,93342,0.4916456,495.33,33.63156
1191,1789523349.405,-0.02148994,0.500002,-0.003208933,0,0,-0.001991275,1.974029,0.954111,-0.00649872,0,0,0.0004882812,0,0.9995117,8.494556,0.0001139063,-0.0005057248,7.111779e-05,0.004532583,0.485245,0.04059577,93473,0.4918849,495.33,33.63156
1192,1789523349.936,-0.02148994,0.500002,-0.003208933,0,0,-0.001991275,1.974029,0.954111,-0.00649872,0,0,0.0004882812,0,0.9995117,8.498111,3.375e-05,0.0008016904,6.633397e-05,0.004532583,0.4866269,0.04109216,93140,0.4919621,495.33,33.63156
1193,1789523350.466,-0.02148994,0.500002,-0.003208933,0,0,-0.001991275,1.974029,0.954111,-0.00649872,0,0,0.0004882812,0,0.9995117,8.499142,5.0625e-05,-0.0009455352,4.299747e-05,0.004532583,0.4854124,0.04113269,93348,0.492007,495.33,33.63156
1194,1789523350.989,-0.02148994,0.500002,-0.003208933,0,0,-0.001991275,1.974029,0.954111,-0.00649872,0,0,0.0004882812,0,0.9995117,8.499328,7.59375e-05,-0.0005025946,5.635031e-05,0.004532583,0.4800529,0.03975296,94558,0.4920921,495.33,33.63156
1195,1789523351.528,-0.02169872,0.500002,-0.003638336,0,0,-0.002149462,1.978025,0.9511818,-0.006644843,0,0,0.0004882812,0,0.9995117,8.501145,7.59375e-05,-0.0002852496,0.00010107,0.005484584,0.4947116,0.04106092,91740,0.4922138,495.33,33.63195
1196,1789523352.067,-0.02212443,0.500002,-0.003572994,0,0,-0.002135186,1.976525,0.953468,-0.006139034,0,0,0.0004882812,0,0.9995117,8.503225,5.0625e-05,0.001048984,3.517489e-05,0.005552404,0.4946439,0.04110241,91744,0.4922881,495.33,33.62864
1197,1789523352.612,-0.02429121,0.500002,-0.004201056,0,0,-0.002209065,1.977552,0.9448025,-0.006179686,0,0,0.0004882812,0,0.9995117,8.503901,7.59375e-05,-0.001947046,4.072498e-05,0.006813803,0.5016,0.03968,90806,0.4923296,495.33,33.62741
1198,1789523353.172,-0.02221682,0.500002,-0.003544681,0,0,-0.00205232,1.976962,0.9498245,-0.005867429,0,0,0.0004882812,0,0.9995117,8.50528,5.0625e-05,-0.000622576,4.610597e-05,0.006060087,0.5154836,0.04083419,88352,0.4924177,495.33,33.61734
1199,1789523353.741,-0.02263321,0.500002,-0.003673205,0,0,-0.002119469,1.975371,0.9471477,-0.006017321,0,0,0.0004882812,0,0.9995117,8.504921,7.59375e-05,-0.002444309,3.664522e-05,0.005591302,0.5240054,0.04104733,86986,0.4924509,495.33,33.60242
1200,1789523354.311,-0.02275279,0.500002,-0.003560924,0,0,-0.002055937,1.977766,0.950899,-0.005616599,0,0,0.0004882812,0,0.9995117,8.502103,7.59375e-05,-0.0006053775,5.082018e-05,0.005302671,0.5254755,0.04128003,86725,0.4925175,500,33.93221
1201,1789523354.882,-0.02217281,0.500002,-0.003574098,0,0,-0.002090629,1.976913,0.9499316,-0.005634104,0,0,0.0004882812,0,0.9995117,8.502455,3.375e-05,-0.0005735731,5.80609e-05,0.005613074,0.5230758,0.0414331,87070,0.4925903,500,33.94213
1202,1789523355.457,-0.02340806,0.500002,-0.003457669,0,0,-0.002032331,1.978316,0.9547347,-0.005518545,0,0,0.0004882812,0,0.9995117,8.503637,7.59375e-05,-0.001454346,6.131973e-05,0.005613271,0.5311751,0.04001069,86052,0.4927305,500,33.96318
1203,1789523356.028,-0.02241942,0.500002,-0.003607252,0,0,-0.00207606,1.977468,0.9509974,-0.005486757,0,0,0.0004882812,0,0.9995117,8.506932,7.59375e-05,-0.002426269,6.20298e-05,0.005505325,0.525516,0.04104376,86755,0.4928485,500,33.95356
1204,1789523356.605,-0.02266676,0.500002,-0.003483039,0,0,-0.002063075,1.976957,0.950468,-0.005262665,0,0,0.0004882812,0,0.9995117,8.507135,0.0001139063,-0.0026061,6.604451e-05,0.00552016,0.5318527,0.04133534,85751,0.4928822,500,33.94181
1205,1789523357.178,-0.02250313,0.500002,-0.003615871,0,0,-0.002077565,1.977528,0.9517593,-0.005754069,0,0,0.0004882812,0,0.9995117,8.509037,7.59375e-05,-0.001651601,0.002185571,0.006248175,0.5291588,0.03992438,86370,0.4930613,500,33.9474
1206,1789523357.747,-0.02274961,0.500002,-0.00344715,0,0,-0.002042069,1.97742,0.9539552,-0.005606714,0,0,0.0004882812,0,0.9995117,8.512765,0.0001139063,-0.001265088,0.0001385672,0.005327109,0.5254855,0.03967237,86970,0.4932592,500,33.96053
1207,1789523358.308,-0.02259422,0.500002,-0.00346606,0,0,-0.002030991,1.978396,0.9537557,-0.005500003,0,0,0.0004882812,0,0.9995117,8.516635,7.59375e-05,-0.001178949,8.082003e-05,0.005630475,0.5157034,0.04139757,88228,0.4934486,500,33.96045
1208,1789523358.847,-0.02267915,0.500002,-0.00362531,0,0,-0.002083673,1.978385,0.9511498,-0.005454671,0,0,0.0004882812,0,0.9995117,8.522622,3.375e-05,0.0006681698,0.000190606,0.006142222,0.4943886,0.04076505,91846,0.493548,500,33.96227
1209,1789523359.393,-0.01874991,0.4195156,-0.00314215,-0.0006944445,0,-0.00177504,1.658088,0.7985226,-0.004724059,0,0,0.0008341472,0,0.9991659,8.527989,1.5e-05,-0.003027549,0.0364926,0.004903485,0.5021377,0.04119086,90464,0.4937595,476.8,32.37171
1210,1789523359.917,-0.0035845,0.03899999,-0.001236711,-0.004,0,-0.0004122545,0.1393574,0.05700077,-0.002502329,0,0,0.002441406,0,0.9975586,8.539219,5.0625e-05,-0.001949017,0.0002300908,0.0136734,0.4799666,0.03967881,94587,0.49412,476.8,32.37171
1211,1789523360.440,-0.0035845,0.03899999,-0.001236711,-0.004,0,-0.0004122545,0.1393574,0.05700077,-0.002502329,0,0,0.002441406,0,0.9975586,8.549972,7.59375e-05,-0.001489752,0.0001223964,0.0136734,0.4794462,0.04058743,94516,0.4943726,476.8,32.37171
1212,1789523360.965,-0.0035845,0.03899999,-0.001236711,-0.004,0,-0.0004122545,0.1393574,0.05700077,-0.002502329,0,0,0.002441406,0,0.9975586,8.560241,0.0001139063,0.0003198806,7.382751e-05,0.0136734,0.4813676,0.04025555,94228,0.4946347,476.8,32.37171
1213,1789523361.490,-0.0035845,0.03899999,-0.001236711,-0.004,0,-0.0004122545,0.1393574,0.05700077,-0.002502329,0,0,0.002441406,0,0.9975586,8.566511,2.25e-05,0.002884061,7.886058e-05,0.0136734,0.482661,0.03980041,94077,0.4947282,476.8,32.37171
1214,1789523362.023,-0.0035845,0.03899999,-0.001236711,-0.004,0,-0.0004122545,0.1393574,0.05700077,-0.002502329,0,0,0.002441406,0,0.9975586,8.569334,5.0625e-05,-0.003281717,5.132434e-05,0.0136734,0.4901111,0.03954697,92799,0.4949338,476.8,32.37171
1215,1789523362.553,-0.006697681,0.1158336,-0.001642202,-0.003333333,0,-0.0006885785,0.4465204,0.2068076,-0.002858828,0,0,0.002441406,0,0.9975586,8.576113,7.59375e-05,-0.001603676,4.640032e-05,0.01223406,0.4862771,0.04055429,93297,0.4952359,476.8,32.37244
1216,1789523363.082,-0.02412578,0.500002,-0.003891654,0,0,-0.002063188,1.981955,0.9615076,-0.005431692,0,0,0.002441406,0,0.9975586,8.58149,2.25e-05,0.001595013,4.124666e-05,0.004809755,0.4857011,0.03986669,93521,0.4953999,476.8,32.3726
1217,1789523363.617,-0.02362049,0.500002,-0.003842916,0,0,-0.002040413,1.978453,0.9587561,-0.005882313,0,0,0.002441406,0,0.9975586,8.582737,3.375e-05,0.0006716856,3.695737e-05,0.005120493,0.4911034,0.04018664,92514,0.495437,476.8,32.37022
1218,1789523364.162,-0.02196454,0.500002,-0.003588729,0,0,-0.002051528,1.97786,0.9548924,-0.005705861,0,0,0.002441406,0,0.9975586,8.583597,7.59375e-05,-0.0004565394,3.514539e-05,0.006170478,0.501255,0.03994989,90819,0.4955278,476.8,32.36864
1219,1789523364.712,-0.02262554,0.500002,-0.003601698,0,0,-0.002094302,1.97824,0.9502653,-0.005527285,0,0,0.002441406,0,0.9975586,8.585732,7.59375e-05,-0.001609721,5.470132e-05,0.006019853,0.5057833,0.04029894,90008,0.4956674,476.8,32.37407
1220,1789523365.266,-0.02301895,0.500002,-0.00351629,0,0,-0.002033289,1.979536,0.9548828,-0.005361731,0,0,0.002441406,0,0.9975586,8.589087,0.0001139063,-0.001711936,4.426499e-05,0.005567412,0.5112405,0.03948474,89249,0.4958792,476.8,32.38181
1221,1789523365.838,-0.02279522,0.500002,-0.003700728,0,0,-0.002095354,1.978572,0.9515313,-0.005822954,0,0,0.002441406,0,0.9975586,8.59212,7.59375e-05,-0.001385306,4.396337e-05,0.005583462,0.5278988,0.0403924,86490,0.4959838,500,33.97078
1222,1789523366.395,-0.02270302,0.500002,-0.003640469,0,0,-0.002109743,1.978804,0.9521742,-0.005462126,0,0,0.002441406,0,0.9975586,8.591944,7.59375e-05,-0.001068943,5.605708e-05,0.005838665,0.5128987,0.04063368,88796,0.4959729,500,33.96098
1223,1789523366.961,-0.02290085,0.500002,-0.003675577,0,0,-0.002121535,1.977669,0.9504732,-0.006002071,0,0,0.002441406,0,0.9975586,8.589902,5.0625e-05,-0.000847719,6.313064e-05,0.005547238,0.5223281,0.03965354,87461,0.4960345,500,33.94916
1224,1789523367.525,-0.02219993,0.500002,-0.003756284,0,0,-0.002105274,1.977312,0.9504883,-0.005608873,0,0,0.002441406,0,0.9975586,8.591837,0.0001139063,-0.001299829,4.520718e-05,0.006399348,0.5200157,0.03979659,87800,0.496113,500,33.94414
1225,1789523368.084,-0.02257884,0.500002,-0.003789356,0,0,-0.00214675,1.978109,0.952908,-0.006369901,0,0,0.002441406,0,0.9975586,8.593374,3.375e-05,0.001255798,5.546394e-05,0.00586543,0.515924,0.03967357,88466,0.4961364,500,33.9484
1226,1789523368.647,-0.02283336,0.500002,-0.003651657,0,0,-0.002094173,1.978256,0.9519105,-0.005511704,0,0,0.002441406,0,0.9975586,8.592593,2.25e-05,0.001363232,4.746527e-05,0.006763299,0.5175686,0.04099894,87996,0.4961143,500,33.95196
1227,1789523369.210,-0.0226482,0.500002,-0.003766324,0,0,-0.002116653,1.978051,0.9515538,-0.006001592,0,0,0.002441406,0,0.9975586,8.591045,3.375e-05,0.0005484107,6.108659e-05,0.004839428,0.5192554,0.0401237,87868,0.4961092,500,33.96631
1228,1789523369.779,-0.02299229,0.500002,-0.003588558,0,0,-0.002068754,1.978736,0.9537162,-0.005507441,0,0,0.002441406,0,0.9975586,8.592201,7.59375e-05,-0.001284484,6.06683e-05,0.005979764,0.5233698,0.04108,87079,0.4962173,500,33.97683
1229,1789523370.310,-0.0226965,0.500002,-0.003622201,0,0,-0.002090618,1.977788,0.9519855,-0.005607335,0,0,0.002441406,0,0.9975586,8.594794,3.375e-05,0.003393575,0.0002118088,0.005889124,0.4869771,0.04062629,93160,0.4962757,500,33.94821
1230,1789523370.860,-0.02207341,0.4806269,-0.003709637,-0.0001666667,0,-0.002055269,1.902148,0.9107283,-0.006263192,0,0,0.001708984,0,0.998291,8.599092,1e-05,-0.001760418,0.007014857,0.004971618,0.5068617,0.0396421,89938,0.4964956,495.36,33.63466
1231,1789523371.383,-0.02334618,0.500002,-0.003555007,0,0,-0.00204171,1.983492,0.9580034,-0.005691956,0,0,0.0004882812,0,0.9995117,8.61125,3.375e-05,-0.003104483,9.155023e-05,0.003528622,0.4788761,0.0400176,94724,0.4969478,495.36,33.63466
1232,1789523371.910,-0.02334618,0.500002,-0.003555007,0,0,-0.00204171,1.983492,0.9580034,-0.005691956,0,0,0.0004882812,0,0.9995117,8.622413,7.59375e-05,-0.001904615,8.528002e-05,0.003528622,0.4840114,0.04001093,93797,0.4972868,495.36,33.63466
1233,1789523372.439,-0.02334618,0.500002,-0.003555007,0,0,-0.00204171,1.983492,0.9580034,-0.005691956,0,0,0.0004882812,0,0.9995117,8.629396,0.0001139063,-0.0006106271,3.146405e-05,0.003528622,0.4849148,0.04054666,93540,0.4975133,495.36,33.63466
1234,1789523372.962,-0.02334618,0.500002,-0.003555007,0,0,-0.00204171,1.983492,0.9580034,-0.005691956,0,0,0.0004882812,0,0.9995117,8.63371,7.59375e-05,0.0003112135,6.925145e-05,0.003528622,0.479867,0.03971052,94599,0.4976765,495.36,33.63466
1235,1789523373.489,-0.02334618,0.500002,-0.003555007,0,0,-0.00204171,1.983492,0.9580034,-0.005691956,0,0,0.0004882812,0,0.9995117,8.637545,2.25e-05,0.00259966,4.50533e-05,0.003528622,0.4837136,0.03996015,93859,0.4978172,495.36,33.63466
1236,1789523374.021,-0.02329241,0.500002,-0.003746089,0,0,-0.002043442,1.982741,0.954205,-0.005641094,0,0,0.0004882812,0,0.9995117,8.638822,3.375e-05,0.0001914374,4.212723e-05,0.003846925,0.4888644,0.04045868,92858,0.497871,495.36,33.63453
1237,1789523374.548,-0.02159654,0.500002,-0.003898166,0,0,-0.002337868,1.976508,0.950132,-0.007245598,0,0,0.0004882812,0,0.9995117,8.640509,7.59375e-05,-0.0004608863,5.597487e-05,0.006204838,0.4832795,0.03983998,93959,0.4979867,495.36,33.63297
1238,1789523375.088,-0.02302087,0.500002,-0.003502762,0,0,-0.002108399,1.9807,0.9521722,-0.006243159,0,0,0.0004882812,0,0.9995117,8.641541,0.0001139063,0.0002627386,4.685429e-05,0.004333178,0.4946716,0.04161,91653,0.4980554,495.36,33.63406
1239,1789523375.640,-0.02278809,0.500002,-0.003796735,0,0,-0.002146347,1.978454,0.9526887,-0.006079008,0,0,0.0004882812,0,0.9995117,8.642406,5.0625e-05,0.0003061735,4.154192e-05,0.005216031,0.509362,0.03960395,89535,0.498138,495.36,33.64334
1240,1789523376.191,-0.02238405,0.500002,-0.00366739,0,0,-0.002138916,1.977446,0.9504945,-0.005867909,0,0,0.0004882812,0,0.9995117,8.644879,7.59375e-05,-0.002935037,5.425543e-05,0.00485429,0.5056479,0.04116082,89888,0.4981974,495.36,33.64381
1241,1789523376.758,-0.0231333,0.500002,-0.003596301,0,0,-0.002059818,1.980057,0.9536785,-0.005923537,0,0,0.0004882812,0,0.9995117,8.645534,3.375e-05,0.0001321247,4.424894e-05,0.005549088,0.5226886,0.04093766,87206,0.4982063,495.36,33.65398
1242,1789523377.320,-0.02311572,0.500002,-0.0037229,0,0,-0.002090895,1.978045,0.9516319,-0.005853904,0,0,0.0004882812,0,0.9995117,8.644329,7.59375e-05,-0.001877182,4.820376e-05,0.00652386,0.5186689,0.0399363,87990,0.4982649,500,33.96326
1243,1789523377.888,-0.02266208,0.500002,-0.003620996,0,0,-0.002079913,1.978381,0.9520321,-0.005488652,0,0,0.0004882812,0,0.9995117,8.644738,5.0625e-05,0.002158926,4.245318e-05,0.00560596,0.5232582,0.04039669,87202,0.4983151,500,33.95748
1244,1789523378.456,-0.02255848,0.500002,-0.003528835,0,0,-0.002053134,1.977722,0.9537005,-0.005429636,0,0,0.0004882812,0,0.9995117,8.644253,7.59375e-05,-0.002454325,5.064442e-05,0.005227778,0.5238342,0.04108953,87006,0.4984207,500,33.976
1245,1789523379.021,-0.02264075,0.500002,-0.003591331,0,0,-0.002074143,1.979177,0.9532021,-0.005776224,0,0,0.0004882812,0,0.9995117,8.647283,7.59375e-05,-0.001368935,4.549033e-05,0.00518253,0.5213437,0.03956127,87629,0.4986237,500,33.97589
1246,1789523379.588,-0.02316827,0.500002,-0.00366413,0,0,-0.002079998,1.978304,0.9522337,-0.005518822,0,0,0.0004882812,0,0.9995117,8.65255,0.0001139063,0.0004641971,5.33046e-05,0.006088257,0.5227923,0.03982425,87363,0.4987953,500,33.97209
1247,1789523380.148,-0.02279055,0.500002,-0.003680508,0,0,-0.002086968,1.978716,0.9539963,-0.006170474,0,0,0.0004882812,0,0.9995117,8.654648,7.59375e-05,0.0007885995,4.667093e-05,0.006890614,0.5158114,0.04085374,88297,0.4987917,500,33.97354
1248,1789523380.718,-0.02353917,0.500002,-0.003678998,0,0,-0.002089569,1.978963,0.9533759,-0.005686899,0,0,0.0004882812,0,0.9995117,8.654158,5.0625e-05,-0.0001485276,6.072076e-05,0.006810874,0.5259371,0.04008746,86837,0.4988196,500,33.97379
1249,1789523381.284,-0.0225099,0.500002,-0.003573254,0,0,-0.002069594,1.977296,0.951488,-0.005843648,0,0,0.0004882812,0,0.9995117,8.654428,1.5e-05,0.004555833,5.27016e-05,0.005361107,0.5216858,0.04084373,87376,0.4988551,500,33.97531
1250,1789523381.813,-0.02289714,0.500002,-0.003674638,0,0,-0.00207254,1.977515,0.9521219,-0.005665353,0,0,0.0004882812,0,0.9995117,8.655656,5.0625e-05,-0.003794885,0.0002645002,0.005836385,0.4853854,0.03987718,93576,0.4989469,500,33.97294
1251,1789523382.361,-0.02308957,0.4837901,-0.003683302,-0.0001388889,0,-0.002016004,1.912374,0.9224314,-0.005788188,0,0,0.001139323,0,0.9988607,8.661779,1e-05,-0.001496979,0.01720518,0.0061891,0.5016174,0.03987932,90770,0.4991432,486.02,33.00797
1252,1789523382.893,-0.02309107,0.500002,-0.003848916,0,0,-0.002152952,1.979783,0.9603553,-0.006391337,0,0,0.001464844,0,0.9985352,8.670087,3.375e-05,-0.003925838,0.0001069327,0.007434479,0.4866424,0.04092836,93166,0.499399,486.02,33.00797
1253,1789523383.420,-0.02309107,0.500002,-0.003848916,0,0,-0.002152952,1.979783,0.9603553,-0.006391337,0,0,0.001464844,0,0.9985352,8.678013,7.59375e-05,-0.001917878,7.588836e-05,0.007434479,0.4833519,0.04130864,93683,0.49968,486.02,33.00797
1254,1789523383.950,-0.02309107,0.500002,-0.003848916,0,0,-0.002152952,1.979783,0.9603553,-0.006391337,0,0,0.001464844,0,0.9985352,8.684205,5.0625e-05,0.0009086241,3.726199e-05,0.007434479,0.485671,0.04060602,93395,0.4998639,486.02,33.00797
1255,1789523384.479,-0.02309107,0.500002,-0.003848916,0,0,-0.002152952,1.979783,0.9603553,-0.006391337,0,0,0.001464844,0,0.9985352,8.686556,7.59375e-05,-0.001272368,4.436835e-05,0.007434479,0.486079,0.03962159,93498,0.4999977,486.02,33.00797
1256,1789523385.007,-0.02309107,0.500002,-0.003848916,0,0,-0.002152952,1.979783,0.9603553,-0.006391337,0,0,0.001464844,0,0.9985352,8.689303,5.0625e-05,0.0004406378,5.648534e-05,0.007434479,0.4843254,0.04011273,93723,0.5002436,486.02,33.00797
1257,1789523385.539,-0.02294144,0.500002,-0.003998068,0,0,-0.002194148,1.974196,0.9424607,-0.006114216,0,0,0.001464844,0,0.9985352,8.693233,7.59375e-05,-0.00265134,5.450012e-05,0.007507154,0.488868,0.03989458,92956,0.5004321,486.02,33.00452
1258,1789523386.067,-0.0223976,0.500002,-0.003889598,0,0,-0.002057445,1.983206,0.9481077,-0.004866098,0,0,0.001464844,0,0.9985352,8.69994,0.0001139063,-0.0001568361,4.239406e-05,0.00557339,0.4848814,0.03994083,93654,0.5007205,486.02,33.00661
1259,1789523386.603,-0.02278643,0.500002,-0.003813731,0,0,-0.002128595,1.97824,0.9544783,-0.005709113,0,0,0.001464844,0,0.9985352,8.704987,2.25e-05,0.004966268,5.858019e-05,0.007988883,0.4916608,0.04069901,92328,0.5008277,486.02,33.00481
1260,1789523387.157,-0.02250491,0.500002,-0.003719069,0,0,-0.002072285,1.977739,0.9549478,-0.005243719,0,0,0.001464844,0,0.9985352,8.706695,2.25e-05,0.002355617,4.312627e-05,0.006529331,0.5107358,0.03949666,89329,0.5008667,486.02,33.01217
1261,1789523387.704,-0.02226574,0.500002,-0.003850683,0,0,-0.002082432,1.979268,0.9522674,-0.006145685,0,0,0.001464844,0,0.9985352,8.707745,5.0625e-05,-0.002716678,4.77454e-05,0.004311232,0.5034077,0.0400002,90451,0.5009562,486.02,33.00463
1262,1789523388.277,-0.02245804,0.500002,-0.003733363,0,0,-0.002039588,1.976986,0.9506488,-0.00530474,0,0,0.001464844,0,0.9985352,8.708731,7.59375e-05,-0.002884245,4.872262e-05,0.00511036,0.5299006,0.03974581,86285,0.5010836,486.02,32.99124
1263,1789523388.843,-0.02265135,0.500002,-0.003672952,0,0,-0.002060795,1.977103,0.9529917,-0.005569796,0,0,0.001464844,0,0.9985352,8.709916,5.0625e-05,0.001228539,4.467103e-05,0.005584383,0.5220408,0.03974462,87492,0.5011989,500,33.94688
1264,1789523389.400,-0.02280231,0.500002,-0.003756149,0,0,-0.002076253,1.978848,0.9528014,-0.005838785,0,0,0.001464844,0,0.9985352,8.711053,7.59375e-05,-0.001974247,4.369653e-05,0.004870754,0.5118363,0.04109359,88893,0.5012574,500,33.96771
1265,1789523389.968,-0.02288558,0.500002,-0.00378987,0,0,-0.002054383,1.977811,0.9523443,-0.00547953,0,0,0.001464844,0,0.9985352,8.710975,3.375e-05,0.001596852,4.449343e-05,0.006324434,0.5244939,0.04052544,86991,0.5012756,500,33.95955
1266,1789523390.533,-0.02312711,0.500002,-0.003765384,0,0,-0.002059106,1.977886,0.9526403,-0.005735654,0,0,0.001464844,0,0.9985352,8.711469,5.0625e-05,-0.002155061,5.105542e-05,0.006195486,0.5211761,0.03979468,87619,0.5013501,500,33.95992
1267,1789523391.097,-0.0223221,0.500002,-0.003810008,0,0,-0.002104331,1.978534,0.952727,-0.00580468,0,0,0.001464844,0,0.9985352,8.713095,7.59375e-05,-0.002604486,5.786571e-05,0.005149548,0.5195067,0.04034305,87794,0.5014253,500,33.96764
1268,1789523391.654,-0.02259252,0.500002,-0.003851692,0,0,-0.002080881,1.978441,0.9542083,-0.005695045,0,0,0.001464844,0,0.9985352,8.71366,5.0625e-05,0.0004397726,4.790305e-05,0.005993376,0.5131652,0.04019356,88824,0.5014908,500,33.97073
1269,1789523392.220,-0.02230719,0.500002,-0.003693409,0,0,-0.00205373,1.977894,0.9529766,-0.005594894,0,0,0.001464844,0,0.9985352,8.714227,5.0625e-05,-0.0003092019,4.96704e-05,0.005620894,0.5215642,0.04029822,87480,0.5015427,500,33.9786
1270,1789523392.772,-0.02220562,0.500002,-0.003726606,0,0,-0.002068499,1.976667,0.9514674,-0.005409986,0,0,0.001464844,0,0.9985352,8.716498,1.5e-05,0.002784444,9.074148e-05,0.005472006,0.5083597,0.03978276,89670,0.501633,500,33.9608
1271,1789523393.301,-0.02009461,0.4406268,-0.003472802,-0.0005,0,-0.001891756,1.741902,0.836676,-0.004986917,0,0,0.001525879,0,0.9984741,8.719707,1e-05,-0.002360836,0.007820578,0.005427311,0.485291,0.04038048,93503,0.5017574,495.26,33.6316
1272,1789523393.853,-0.01228026,0.2433231,-0.002444189,-0.002227778,0,-0.001226073,0.9549227,0.451795,-0.003609428,0,0,0.003458659,0,0.9965414,8.73055,1e-05,-0.001696515,0.02621658,0.0112702,0.5077763,0.04030895,89679,0.5021167,462.66,31.38573
1273,1789523394.377,-0.004080488,0.04299999,-0.001564988,-0.004,0,-0.0006137909,0.1553086,0.05966759,-0.002427165,0,0,0.00390625,0,0.9960938,8.739587,3.375e-05,-0.00105489,0.0001628226,0.01786071,0.48013,0.04039693,94427,0.5023674,462.66,31.38573
