step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/fixture_force_tracking,Episode_Reward/fixture_lost,Episode_Reward/fixture_seat,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Fixture/force_ceiling_n,Fixture/lost_backed_off_fraction,Fixture/lost_fraction,Fixture/lost_lifted_off_fraction,Fixture/lost_slid_off_fraction,Fixture/mean_error_n,Fixture/press_lost_fraction,Fixture/press_slip_radius_m,Fixture/relative_force_error,Fixture/relative_force_error_ema,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
14243,1790244109.488,-0.7071337,-0.9112877,1.498514,-0.07798205,-0.0447845,-0.001049192,-0.015,-0.2895696,-0.00894852,-0.0523402,-0.1977758,-0.001979011,-0.03588,-0.003649923,1.437171,-0.03713896,-0.02218289,-0.003214335,-0.04161649,0.02710338,0,-0.2543238,-0.0614742,-0.03119694,0.8040716,0.2264625,-0.008960715,-0.007973958,0.5850414,1.352373,0.6389427,1.734512,45,1,0,0,0,11.3077,1,0.15,0.8150575,0.339002,0.0007891901,7.59375e-05,29.69956,0.002104813,2.387546e-13,0.001218797,9.682515e-05,0.01303771,0.1,0.05,0,7.59375e-05,-0.01198832,0.1041653,1.37097,1.542454,33741,1.297093,926.55,103.4623
14244,1790244112.391,-0.5207082,-0.6843553,1.100509,-0.05388976,-0.01364533,-0.000664359,-0.015,-0.2186622,-0.006219496,-0.02499252,-0.1454182,-0.001462045,-0.02476667,-0.002400877,1.032058,-0.02773482,-0.0143905,-0.002963819,-0.02964149,0.01096587,-0.03333334,-0.0009616026,-0.04209495,-0.02366072,0.5976195,0.1826067,-0.006713299,-0.00573519,0.4172985,0.9800127,0.4794084,1.221514,45,0,1,1,0,3.278186,1,0.15,0.1877058,0.3676206,0.0007858191,0.0001139063,29.67761,0.001978624,1.867537e-13,0.001114285,7.852044e-05,0.009160792,0,0.1,0,0.0001139063,-0.01129704,0.1804261,1.342653,1.548836,33997,1.29576,853.4,92.70846
14245,1790244115.305,-0.7108387,-0.9139292,1.498514,-0.07799547,-0.854021,-0.0008612641,-0.005,-0.2864625,-0.009273021,-0.0712354,-0.1932557,-0.001885515,-0.02721,-0.00303131,1.451038,-0.03869681,-0.01971031,-0.00139869,-0.04573228,0.5931953,0,-6.465457e-17,-0.05604718,-0.02865002,0.7931027,0.249968,-0.008527374,-0.007520425,0.603623,1.483353,0.6810942,1.769971,45,0,0,0,0,2.525594,1,0.15,0.1731464,0.3956601,0.0007929485,0.0001708594,29.65997,0.002275273,1.912071e-13,0.001408975,7.334891e-05,0.01384381,0,0.1,0,0.0001708594,-0.01145094,0.1928432,1.352214,1.549962,33872,1.294597,857.6,93.13354
14246,1790244118.212,-0.7072067,-0.9275562,1.498514,-0.07430944,-0.7384571,-0.001819478,-0.024,-0.2679543,-0.009258367,-0.04916604,-0.1744139,-0.001923906,-0.02088,-0.002716286,1.430953,-0.03880724,-0.01254539,-0.001227424,-0.04349932,0.5340909,0,-0.3353401,-0.06013614,-0.02643638,0.7816943,0.3070055,-0.007966382,-0.007270381,0.588077,1.481234,0.6816654,1.781604,45,0,0,0,0.3333333,3.288809,1,0.15,0.1682969,0.3371703,0.0007997794,0.0001708594,29.64651,0.002386336,1.683157e-13,0.001511125,7.543115e-05,0.01533071,0.05,0.1,0,0.0001708594,-0.01108197,0.210303,1.356507,1.538529,33956,1.293819,826.64,91.47245
14247,1790244121.109,-0.4745712,-0.6113856,1.039507,-0.04601263,-0.3436632,-0.0007165711,-0.0025,-0.1642053,-0.00676665,-0.003701645,-0.1036131,-0.001352638,0,-0.001375789,0.925155,-0.02640161,0,0,-0.02747926,0.2024322,-0.05,-0.7925522,-0.02736131,-0.01769164,0.5671257,0.3133104,-0.005285221,-0.004426001,0.4159265,0.9226122,0.5190631,1.26372,45,0,0.5,0.5,0.5,6.104564,1,0.15,0.3261389,0.3569176,0.0008029776,0.0001708594,29.63861,0.002597592,1.738072e-13,0.001702043,9.257134e-05,0.01486099,0,0.05,0,0.0001708594,-0.01146153,0.2359432,1.346897,1.537579,34080,1.29342,820.95,88.174
14248,1790244124.037,-0.7113444,-0.9047952,1.498514,-0.08030313,-1.285442,-0.0007903894,0,-0.2539756,-0.009271644,-0.02399936,-0.1623402,-0.001866814,0,-0.002288234,1.323094,-0.04183863,0,0,-0.04491419,0.7891752,0,-0.5453929,-0.04839632,-0.02565134,0.7933143,0.4449255,-0.007728253,-0.006609955,0.6091002,1.480147,0.7041383,1.821152,45,0,0,0,0.3333333,4.028008,1,0.15,0.1939061,0.5403608,0.0007815965,0.0001139063,29.63388,0.002060293,6.83551e-11,0.00119188,8.68162e-05,0.0144848,0.1,0.1,0,0.0001139063,-0.01125963,0.2166072,1.366699,1.548949,33716,1.29302,819.62,90.9306
14249,1790244126.924,-0.6057206,-0.7777963,1.289511,-0.0688101,-0.9017867,-0.0007210003,-0.001666667,-0.2143902,-0.00808386,-0.01283629,-0.1378409,-0.00161963,-0.005840001,-0.001960258,1.181684,-0.03385911,-0.00364154,-0.0004873051,-0.03627444,0.6829419,-0.01666667,-0.263285,-0.03804339,-0.0225346,0.6883502,0.3470378,-0.006423887,-0.005694162,0.5196387,1.327699,0.6513077,1.557796,45,0,0.2,0.2,0.2,1.816281,1,0.15,0.1482265,0.3826621,0.0007610765,0.0001708594,29.62815,0.001853664,3.595863e-11,0.001017425,7.516315e-05,0.01375233,0,0.1,0,0.0001708594,-0.01191169,0.2296135,1.331723,1.545012,34172,1.292574,835.17,93.11017
14250,1790244129.807,-0.6946577,-0.8904826,1.498514,-0.07088413,-0.3997392,-0.0009211766,-0.003,-0.2657718,-0.0091033,-0.02580893,-0.1773371,-0.001959787,-0.01928,-0.002779885,1.395072,-0.03659463,-0.01251057,-0.002404244,-0.04102493,0.256641,0,-0.8645554,-0.05058987,-0.03048364,0.8129317,0.316279,-0.00825579,-0.007103384,0.6171221,1.4166,0.7119104,1.780265,45,0,0,0,0.6666667,5.614913,1,0.15,0.1672896,0.3316081,0.0007573254,0.0001708594,29.62044,0.001875787,4.792263e-12,0.001040977,7.748474e-05,0.01205089,0,0.05,0,0.0001708594,-0.01270427,0.1932167,1.327569,1.544712,34225,1.291793,887.63,98.13146
14251,1790244132.678,-0.4977606,-0.6386007,1.056509,-0.05482984,-0.5747266,-0.0005449933,0,-0.189119,-0.006463907,-0.02174446,-0.1264337,-0.001337551,-0.01626667,-0.002036265,1.004158,-0.02842202,-0.0108796,-0.002405396,-0.03040614,0.3263004,-0.03333334,-0.03096487,-0.04176369,-0.02223267,0.5597157,0.202795,-0.005908826,-0.005186536,0.4082043,1.05515,0.508571,1.232224,45,0,0.5,0.5,0,3.163357,1,0.15,0.2090908,0.3110339,0.0007667559,0.0001708594,29.61013,0.002341793,8.575815e-13,0.001501588,7.344855e-05,0.01552552,0.05,0.1,0,0.0001708594,-0.01180053,0.2822799,1.314075,1.546085,34370,1.29164,807.3,89.84418
14252,1790244135.558,-0.6892161,-0.9165336,1.498514,-0.0757094,-0.07238257,-0.0008972766,-0.03249999,-0.2933068,-0.008996462,-0.03399432,-0.1993285,-0.001952129,-0.03791334,-0.003344496,1.483647,-0.03707442,-0.02499197,-0.005868343,-0.041039,0.05821019,0,-0.5216433,-0.0599414,-0.03071137,0.8095209,0.1893479,-0.008892599,-0.007917299,0.5938077,1.354386,0.6856806,1.763186,45,0,0,0,1,4.809958,1,0.15,0.5919219,0.3737909,0.0007650401,0.0001708594,29.61358,0.002156631,2.469992e-13,0.001317098,7.449269e-05,0.0143908,0,0.05,0,0.0001708594,-0.01220169,0.2967818,1.312675,1.55618,34265,1.291972,774.18,86.53382
14253,1790244138.458,-0.09487861,-0.1220419,0.2175,-0.009543042,-0.0198,-0.0001458252,0,-0.03787587,-0.00124835,0,-0.02296542,-0.0002893341,0,-0.0004295451,0.1840498,-0.004977284,0,0,-0.004654819,0.01473928,-0.1,-0.002305619,-0.005585897,-0.005379874,0.1228629,0.06672564,-0.001198387,-0.0009668066,0.09230538,0.1992141,0.1219914,0.2660473,45,0,1,1,0,3.209903,1,0.15,0.2607785,0.3759473,0.0007692265,0.0001139063,29.61394,0.0020685,9.000791e-12,0.001222748,7.652612e-05,0.01596212,0.1,0.1,0,0.0001139063,-0.01125012,0.2139379,1.327457,1.561015,34033,1.291577,827.05,89.14944
14254,1790244141.329,-0.601072,-0.7849004,1.315297,-0.06229581,-0.60065,-0.0007108494,-0.004285715,-0.2055286,-0.00842368,-0.007690234,-0.1318634,-0.001687761,0,-0.002042174,1.16408,-0.03375475,0,0,-0.03496876,0.4230965,-0.01428572,-0.9253346,-0.03622107,-0.02365675,0.7146809,0.395665,-0.006308717,-0.005518216,0.5374905,1.205429,0.6831268,1.591551,45,0,0.1428572,0.1428572,0.5714287,5.117343,1,0.15,0.21849,0.3174703,0.0007654926,0.0001139063,29.608,0.002019569,1.195187e-10,0.001181377,7.269964e-05,0.01109353,0,0.05,0,0.0001139063,-0.01114938,0.1997577,1.310385,1.547658,34395,1.291068,855.88,92.89821
14255,1790244144.229,-0.6875986,-0.9043006,1.498514,-0.07882112,-0.08773886,-0.0007597986,-0.00125,-0.2811038,-0.008859057,-0.02194768,-0.1861302,-0.001987505,-0.02455,-0.003289775,1.416587,-0.03636337,-0.01761333,-0.001251381,-0.03857146,0.0666339,0,-0.8290639,-0.05187,-0.02916668,0.8153228,0.2834714,-0.008154018,-0.007312951,0.5975522,1.42275,0.6818287,1.781464,45,0,0,0,1,2.512471,1,0.15,1.798408,0.3842479,0.0007553724,0.0001708594,29.60018,0.001833467,1.344773e-11,0.001005278,7.281649e-05,0.01450026,0,0.1,0,0.0001708594,-0.01139667,0.2064717,1.350729,1.538285,34026,1.29054,837.69,91.67587
14256,1790244147.128,-0.5935583,-0.7949602,1.320261,-0.05935517,-0.1434006,-0.0007226369,0,-0.2264998,-0.008295901,-0.01251346,-0.1485289,-0.00174824,-0.01410666,-0.002475961,1.225177,-0.03281028,-0.008754859,-0.0009230624,-0.03308354,0.1057315,-0.01666667,-0.8188631,-0.04578052,-0.02524545,0.7244141,0.3060207,-0.007017592,-0.006162524,0.5325977,1.229695,0.6411812,1.586558,45,0,0.25,0.25,0.75,2.828381,1,0.15,0.2451733,0.3559614,0.0007590809,0.0001708594,29.59453,0.002121442,1.361166e-12,0.001289632,7.272921e-05,0.01439333,0,0.05,0,0.0001708594,-0.01145974,0.2197527,1.343537,1.544255,34041,1.290172,812.58,88.61034
14257,1790244150.054,-0.6811655,-0.891373,1.498514,-0.06678482,-0.5245144,-0.0008039506,-0.007857144,-0.2714761,-0.009086447,-0.04164575,-0.1836668,-0.001907586,-0.02633714,-0.002847754,1.425641,-0.03597509,-0.01663756,-0.003942893,-0.04372514,0.347291,0,-0.2244986,-0.05677029,-0.02979958,0.8024086,0.2730592,-0.008254651,-0.007268517,0.6007117,1.44303,0.7053532,1.75898,45,0,0,0,0.3333333,3.098917,1,0.15,0.1908352,0.3060871,0.0007753904,0.0001139063,29.58876,0.002380751,3.311673e-13,0.001531029,7.433194e-05,0.01432983,0.1,0.1,0,0.0001139063,-0.01134514,0.2011326,1.367179,1.547222,33730,1.289616,819.79,91.29749
14258,1790244152.933,-0.3456655,-0.4565332,0.7650058,-0.03334529,-0.3573875,-0.0004598678,0,-0.1195735,-0.004788508,-0.006392134,-0.07640257,-0.0009833876,0,-0.001292553,0.6640639,-0.01915945,0,0,-0.01963731,0.2790471,-0.06,-0.3365241,-0.02034865,-0.01253243,0.4181231,0.2308002,-0.003721409,-0.003240988,0.3108509,0.7237117,0.3763619,0.9379305,45,0,0.6,0.6,0.2,2.107533,1,0.15,0.1611727,0.3159703,0.0007769936,0.0001708594,29.58191,0.002303601,1.961254e-12,0.001451401,7.520672e-05,0.01369233,0,0.1,0,0.0001708594,-0.01193312,0.2560284,1.314094,1.553705,34278,1.289145,735.1,81.6793
14259,1790244155.829,-0.6822135,-0.904724,1.498514,-0.06441349,0,-0.001117091,-0.0025,-0.2757436,-0.008806052,-0.01819861,-0.1834368,-0.001979701,-0.02537,-0.003093256,1.426663,-0.03697648,-0.01449015,-0.00327501,-0.03971263,0,0,0,-0.05562646,-0.02918422,0.8120447,0.2812307,-0.008611955,-0.007633755,0.6044773,1.394913,0.6958735,1.741849,45,0,0.5,0.25,0.5,5.819402,1,0.15,0.2836987,0.2619128,0.000783994,0.0001708594,29.5776,0.002163332,6.482789e-11,0.001303246,7.609192e-05,0.01376856,0,0.05,0,0.0001708594,-0.01143157,0.2186293,1.32386,1.561048,34075,1.288881,820.97,91.66281
14260,1790244158.727,-0.5467576,-0.7194966,1.197948,-0.05733983,-0.4909793,-0.0005778832,-0.00125,-0.2082679,-0.007311421,-0.02316029,-0.135896,-0.001529135,-0.0108575,-0.002090355,1.085303,-0.02997779,-0.007150462,-0.000767623,-0.03263476,0.2809283,-0.025,-0.4567701,-0.04017481,-0.02239177,0.6443092,0.2890454,-0.006331827,-0.00551442,0.4825033,1.13485,0.5890952,1.42838,45,0,0.3333333,0.3333333,0.3333333,3.8124,1,0.15,0.20368,0.2585799,0.0007866168,0.0001139063,29.57157,0.002346825,1.413494e-11,0.001482452,7.775647e-05,0.01510874,0.1,0.1,0,0.0001139063,-0.01161868,0.2314612,1.332087,1.554431,34056,1.288341,812.54,89.27979
14261,1790244161.598,-0.4426784,-0.5790378,0.9783819,-0.05075892,-0.2127015,-0.0005758942,-0.01625,-0.1714567,-0.0059321,-0.02244493,-0.1159197,-0.001271309,-0.012015,-0.001957774,0.9184061,-0.02546832,-0.007576066,-0.002629176,-0.02514695,0.158136,-0.05,-0.4014468,-0.0337235,-0.01815205,0.5284932,0.2104641,-0.005068333,-0.00455521,0.3932978,0.9454357,0.48136,1.157621,45,0,0.6666667,0.6666667,0.3333333,3.601755,1,0.15,0.2892265,0.3492149,0.0007795221,0.0001708594,29.56399,0.002723376,5.497088e-12,0.001865147,7.870658e-05,0.01484139,0,0.1,0,0.0001708594,-0.01154611,0.2446502,1.3116,1.548556,34370,1.287845,773.85,84.92529
14262,1790244164.502,-0.6017218,-0.7933137,1.337261,-0.05915422,-0.7791815,-0.0005872208,0,-0.212021,-0.008701036,-0.008868064,-0.137042,-0.001693899,0,-0.002129107,1.158899,-0.03483861,0,0,-0.03667048,0.5222229,-0.03333334,-0.7964732,-0.03938198,-0.02545126,0.7264592,0.4022207,-0.006608347,-0.005611753,0.5532758,1.277622,0.6863534,1.611235,45,0,0.3333333,0,0.8333334,3.615199,1,0.15,0.2775267,0.3559698,0.0008153782,0.0001708594,29.55837,0.002802016,1.719703e-11,0.001897396,8.924271e-05,0.01618196,0.05,0.1,0,0.0001708594,-0.01134067,0.2400206,1.332414,1.559942,33987,1.287534,801.41,90.29306
14263,1790244167.382,-0.5071318,-0.6557341,1.095509,-0.05907511,-0.6737444,-0.001207574,0,-0.1758784,-0.006642818,-0.01257283,-0.1116311,-0.001387064,0,-0.001449551,1.001991,-0.02995078,0,0,-0.03073533,0.5049636,-0.03333334,-0.4712799,-0.03738671,-0.01901436,0.5726516,0.3230175,-0.00537358,-0.004876989,0.4463884,1.098619,0.5666991,1.323473,45,0,0.3333333,0.3333333,0.3333333,2.914006,1,0.15,0.1362076,0.2902356,0.0008051564,0.0001708594,29.55461,0.00257715,9.066127e-12,0.001663318,0.0001086756,0.01404261,0,0.05,0,0.0001708594,-0.01242687,0.2655674,1.315677,1.553943,34256,1.287279,786.64,88.48122
14264,1790244170.289,-0.6837504,-0.850788,1.498514,-0.07019649,-0.9326298,-0.0005779694,0,-0.2410567,-0.009176332,-0.02175274,-0.1537061,-0.001854575,0,-0.00245009,1.288535,-0.03767762,0,0,-0.04088997,0.4867995,0,-0.7966329,-0.04412156,-0.02800937,0.8111113,0.4499103,-0.00738605,-0.00610067,0.6246541,1.434756,0.7278026,1.823422,45,0,0,0,0.5,2.918677,1,0.15,0.2208999,0.2687277,0.0007990445,0.0001708594,29.54841,0.00240734,2.141094e-12,0.001527533,8.076275e-05,0.01391926,0,0.05,0,0.0001708594,-0.01249889,0.1846152,1.342848,1.553225,33943,1.286396,790.74,87.96174
14265,1790244173.313,-0.5373804,-0.684997,1.186885,-0.0532911,-0.8578708,-0.0005725368,0,-0.1854778,-0.007702303,-0.05650085,-0.118587,-0.001476974,0,-0.001694047,1.036832,-0.03013688,0,0,-0.03256492,0.5718395,-0.025,-0.3925016,-0.03373565,-0.0204377,0.6390493,0.3553993,-0.005630968,-0.004739168,0.4875528,1.104286,0.6100194,1.452646,45,0,0.25,0.25,0.25,2.566563,1,0.15,0.1737086,0.2703755,0.0007766573,0.0001139063,29.53567,0.002224684,3.243705e-11,0.001363721,8.4306e-05,0.01388779,0.05,0.05,0,0.0001139063,-0.01172076,0.2124471,1.354233,1.657871,32636,1.285748,789.95,88.16693
14266,1790244176.204,-0.6774115,-0.8703437,1.498514,-0.07880028,-1.659772,-0.0009325907,0,-0.2250936,-0.009952737,-0.02345531,-0.1445043,-0.001812142,0,-0.00171595,1.379862,-0.04125073,0,0,-0.04322354,1.532359,0,-6.625606e-17,-0.04630397,-0.02574831,0.7763822,0.440096,-0.006881117,-0.006001634,0.6207287,1.62576,0.7724122,1.827942,50,0,0,0,0,1.412506,1,0.15,0.1074654,0.1074654,0.0007674678,0.0001139063,29.52495,0.002231176,7.476388e-12,0.001387143,7.656564e-05,0.01382017,0.05,0.1,0,0.0001139063,-0.01199114,0.1818677,1.349466,1.529168,34149,1.284845,791.92,86.86086
14267,1790244179.121,-0.6948544,-0.8704931,1.498514,-0.06744644,-1.339364,-0.0007407889,-0.002,-0.2580467,-0.009270031,-0.03436112,-0.1667154,-0.001829191,-0.009760002,-0.002197998,1.329551,-0.03835772,-0.006431221,-0.001689842,-0.04533903,0.9792242,0,-0.001076859,-0.04968853,-0.02734702,0.7888961,0.3767067,-0.007547225,-0.006263304,0.6089556,1.502505,0.726191,1.796634,50,0,0,0,0,2.022062,1,0.15,0.108258,0.1987154,0.0007736189,0.0001708594,29.51159,0.001962809,3.184394e-11,0.001106654,8.253634e-05,0.01382639,0,0.1,0,0.0001708594,-0.01156548,0.2228473,1.369583,1.534212,33853,1.284128,793.27,89.32617
14268,1790244182.017,-0.3546879,-0.453382,0.7725057,-0.0356878,-0.3337164,-0.000429906,-0.003,-0.1380317,-0.004690241,-0.006408944,-0.09070776,-0.0009885564,-0.006148001,-0.001440285,0.7042243,-0.01984518,-0.004592552,-0.0003036907,-0.02151268,0.2651761,-0.06,-0.01518454,-0.02521512,-0.01476109,0.4154983,0.1867375,-0.003851936,-0.003350603,0.3183686,0.7813896,0.3910354,0.9205174,50,0,0.75,0.75,0,2.474505,1,0.15,0.1268895,0.2438483,0.0007710467,0.0001139063,29.50415,0.002041324,9.68297e-12,0.001190577,7.969984e-05,0.01531175,0.1,0.1,0,0.0001139063,-0.01198812,0.2180133,1.342364,1.542116,34080,1.283823,814.4,90.76891
14269,1790244185.043,-0.4978997,-0.6536503,1.108134,-0.04993741,-0.537697,-0.00069554,-0.006875001,-0.172566,-0.006700858,-0.03051144,-0.1120285,-0.001418059,-0.00252,-0.00145756,0.9803378,-0.02829222,-0.001234234,-0.000970408,-0.0297118,0.3508206,-0.025,-0.5057179,-0.03272773,-0.02211749,0.5974783,0.3180667,-0.005609212,-0.004811685,0.4486489,1.03638,0.5530529,1.327233,50,0,0.2857143,0.2857143,0.4285715,4.750816,1,0.15,0.2503181,0.2822195,0.0007975405,0.0001708594,29.49838,0.002536853,1.155398e-10,0.001654243,8.506911e-05,0.01372463,0,0.1,0,0.0001708594,-0.01239062,0.207309,1.350471,1.664029,32610,1.283183,766.02,85.33739
14270,1790244187.938,-0.1278671,-0.1516045,0.2707504,-0.01492141,-0.06814249,-0.0001836742,0,-0.04161271,-0.001524147,-0.002144363,-0.0265377,-0.0003574318,0,-0.0005514091,0.2378247,-0.007105603,0,0,-0.006602571,0.04841326,-0.1,-0.005897425,-0.007326328,-0.004093349,0.1492755,0.08205147,-0.001352183,-0.00127625,0.114824,0.2717381,0.1404661,0.3227673,50,0,1,1,0,10.05788,1,0.15,0.7900049,0.3569082,0.0008058874,7.59375e-05,29.48631,0.002581313,1.189642e-10,0.001693988,8.143818e-05,0.01395216,0.1,0.05,0,7.59375e-05,-0.01010001,0.2006967,1.334518,1.548311,34099,1.282333,800.63,91.35659
14271,1790244190.827,-0.4832437,-0.6501621,1.084509,-0.04596737,-0.1466402,-0.0005732416,0,-0.1839497,-0.006665451,-0.01367388,-0.1227896,-0.001448229,-0.01679334,-0.001990401,1.027192,-0.02634205,-0.01148789,-0.001566573,-0.02665663,0.131728,-0.03333334,-0.4533606,-0.03447092,-0.02103518,0.5940011,0.2153727,-0.005860984,-0.005398822,0.4445656,1.059887,0.5285993,1.280384,50,0,0.5,0.5,0.5,3.032803,1,0.15,0.7559841,0.3467878,0.0007976713,0.0001139063,29.47853,0.002512881,1.13362e-10,0.001637821,7.738818e-05,0.01015239,0,0.1,0,0.0001139063,-0.01137044,0.2206432,1.346668,1.529422,34179,1.282009,830.48,94.36187
14272,1790244193.739,-0.5613291,-0.7383844,1.262411,-0.05382923,-0.1792649,-0.0006913926,0,-0.1994632,-0.007936073,-0.006409593,-0.1295472,-0.001678373,-0.007040003,-0.002156514,1.138508,-0.03132298,-0.004414239,-5.520733e-05,-0.02839754,0.09367122,-0.02,-0.9123229,-0.03641748,-0.02183503,0.7003996,0.3390169,-0.006236027,-0.005533034,0.5192217,1.19139,0.6354181,1.52783,50,0,0.25,0.25,0.75,4.864626,1,0.15,0.8340009,0.3278705,0.0007853198,0.0001708594,29.47751,0.00200613,4.076954e-11,0.0011391,8.170966e-05,0.01481429,0,0.1,0,0.0001708594,-0.01094521,0.2502741,1.352034,1.548324,33893,1.282063,796.97,90.69718
14273,1790244196.629,-0.5731865,-0.7398413,1.256111,-0.05576272,-0.7099318,-0.0008417873,-0.002,-0.2276059,-0.0075339,-0.01288959,-0.1511212,-0.001582885,-0.020132,-0.002056041,1.1968,-0.03116732,-0.01260368,-0.0023453,-0.03671382,0.6199559,-0.04,-0.04988676,-0.04198346,-0.02264501,0.667345,0.2401892,-0.007127612,-0.006233072,0.5220085,1.317594,0.6114909,1.495824,50,0,0.6666667,0.3333333,0.3333333,1.067494,1,0.15,0.1290986,0.35069,0.0007771126,0.0001139063,29.47794,0.002451849,1.532398e-11,0.001594941,7.979514e-05,0.01421073,0.1,0.1,0,0.0001139063,-0.0114674,0.2504355,1.322918,1.555699,34149,1.281922,798.18,88.34279
14274,1790244199.522,-0.525686,-0.6807024,1.186885,-0.05257556,-0.5754308,-0.00066971,-0.005,-0.178877,-0.007658931,-0.01646816,-0.1143137,-0.001535996,0,-0.001696017,1.040732,-0.02937379,0,0,-0.03121947,0.3249245,-0.025,-0.7621828,-0.03297443,-0.02090104,0.6435541,0.3566467,-0.005757527,-0.00497014,0.4873956,1.076018,0.6006815,1.432178,50,0.25,0.25,0.25,0.25,3.94506,1,0.15,0.2842517,0.3469998,0.0007811483,0.0001139063,29.47335,0.002224593,3.453991e-12,0.001362978,8.046697e-05,0.0142259,0.05,0.1,0,0.0001139063,-0.01252636,0.1798211,1.324261,1.558097,34105,1.281345,787.63,87.3454
14275,1790244202.401,-0.5330323,-0.7032509,1.198885,-0.05719536,-0.07613643,-0.0008790158,-0.00125,-0.2238188,-0.007168399,-0.02320437,-0.1531509,-0.001577617,-0.02843999,-0.002433076,1.17666,-0.02712986,-0.01846544,-0.002934094,-0.03147212,0.07834217,-0.025,-0.3885806,-0.04271908,-0.02486994,0.6502594,0.1651471,-0.006742335,-0.006138639,0.491226,1.153959,0.5860963,1.400537,50,0,0.5,0.5,0.5,0.6242014,1,0.15,0.4195567,0.4072752,0.0007837418,0.0001708594,29.46405,0.002234849,1.547342e-12,0.001366362,8.474549e-05,0.01506374,0,0.1,0,0.0001708594,-0.01203832,0.1997633,1.321519,1.545527,34287,1.280574,788.71,87.12472
14276,1790244205.301,-0.6856634,-0.8725521,1.498514,-0.07017101,-1.666758,-0.002347796,-0.003333334,-0.2326894,-0.009623276,-0.04413451,-0.148278,-0.001803687,0,-0.001404008,1.339777,-0.03896767,0,0,-0.04855094,0.9900085,0,-0.07368498,-0.05534752,-0.02441919,0.7545068,0.4336805,-0.0071145,-0.006125612,0.6028468,1.429615,0.7511646,1.816038,50,0,0,0,0,2.747232,1,0.15,0.1605532,0.2969826,0.0007571467,0.0001708594,29.45256,0.001921015,5.87788e-13,0.001080292,8.357619e-05,0.01238215,0,0.05,0,0.0001708594,-0.012364,0.2064458,1.33897,1.549794,34029,1.279594,855.66,96.05219
14277,1790244208.192,-0.5712618,-0.7438366,1.257911,-0.05907531,-0.7311174,-0.0009197001,-0.001,-0.2105996,-0.007926679,-0.02200662,-0.1354672,-0.001600533,-0.010012,-0.00187255,1.150059,-0.03150661,-0.006694399,-0.0001805287,-0.03351907,0.5140052,-0.02,-0.3026151,-0.03949554,-0.02083084,0.6714972,0.3083245,-0.006504826,-0.005635247,0.5140477,1.229894,0.6218552,1.523164,50,0,0.25,0.25,0.25,2.258256,1,0.15,0.1828319,0.454338,0.0007668594,0.0001139063,29.44327,0.002347035,2.868977e-11,0.001486812,9.336271e-05,0.01329985,0.1,0.1,0,0.0001139063,-0.01027573,0.2394639,1.322044,1.558462,34127,1.279373,766.21,85.09039
14278,1790244211.080,-0.4866541,-0.6344241,1.098259,-0.04838797,-0.4376339,-0.0009092544,-0.008333335,-0.1880805,-0.006852347,-0.004534296,-0.1247496,-0.001441928,-0.01114667,-0.001815936,1.030466,-0.02731376,-0.006702845,-0.001415952,-0.02966945,0.2861191,-0.03333334,-0.5044953,-0.03390987,-0.01970739,0.5917318,0.2540478,-0.005855757,-0.005201312,0.4558042,1.046392,0.5215292,1.320568,50,0,0.4,0.4,0.4,3.981107,1,0.15,0.3399747,0.3760496,0.0007604855,0.0001708594,29.44002,0.001926916,1.431116e-10,0.001087056,7.937367e-05,0.01319478,0,0.1,0,0.0001708594,-0.01192728,0.2166395,1.320999,1.556041,34168,1.278894,737.67,81.45176
